timestamp,ambient_percent,uv_percent,temp_c,flow_l_min
2025-12-15T05:00:08,3.32,0.29,18.27,0.0
2025-12-15T05:00:08,3.03,0.29,18.27,0.0
2025-12-15T05:00:08,3.42,0.39,18.27,0.0
2025-12-15T05:00:08,3.32,0.29,17.94,0.0
2025-12-15T05:00:10,3.13,0.39,18.27,0.0
2025-12-15T05:00:12,3.42,0.29,17.94,0.0
2025-12-15T05:00:14,3.13,0.49,18.27,0.0
2025-12-15T05:00:17,3.23,0.29,18.16,0.0
2025-12-15T05:00:19,3.32,0.29,18.27,0.0
2025-12-15T05:00:21,3.23,0.39,18.16,0.0
2025-12-15T05:00:23,3.13,0.49,18.49,0.0
2025-12-15T05:00:25,3.32,0.29,18.38,0.0
2025-12-15T05:00:28,3.32,0.39,17.82,0.0
2025-12-15T05:00:30,3.03,0.29,17.49,0.0
2025-12-15T05:00:32,3.42,0.39,18.81,0.0
2025-12-15T05:00:34,3.23,0.29,18.27,0.0
2025-12-15T05:00:37,3.23,0.39,18.16,0.0
2025-12-15T05:00:39,3.42,0.39,18.49,0.0
2025-12-15T05:00:41,3.13,0.29,17.94,0.0
2025-12-15T05:00:43,3.23,0.49,18.16,0.0
2025-12-15T05:00:45,3.32,0.39,18.38,0.0
2025-12-15T05:00:48,3.23,0.29,18.27,0.0
2025-12-15T05:00:50,3.13,0.29,18.27,0.0
2025-12-15T05:00:52,3.32,0.49,18.16,0.0
2025-12-15T05:00:54,3.23,0.29,18.16,0.0
2025-12-15T05:00:57,3.23,0.29,18.16,0.0
2025-12-15T05:00:59,3.32,0.29,18.27,0.0
2025-12-15T05:01:01,3.03,0.2,18.16,0.0
2025-12-15T05:01:03,3.32,0.29,18.16,0.0
2025-12-15T05:01:05,3.23,0.29,18.16,0.0
2025-12-15T05:01:08,2.93,0.29,18.16,0.0
2025-12-15T05:01:10,3.42,0.29,18.05,0.0
2025-12-15T05:01:12,3.23,0.29,18.27,0.0
2025-12-15T05:01:14,3.13,0.29,18.05,0.0
2025-12-15T05:01:16,3.32,0.29,18.16,0.0
2025-12-15T05:01:19,2.83,0.29,18.16,0.0
2025-12-15T05:01:21,2.93,0.39,18.16,0.0
2025-12-15T05:01:23,3.32,0.29,17.94,0.0
2025-12-15T05:01:25,3.23,0.2,18.27,0.0
2025-12-15T05:01:28,3.13,0.29,18.16,0.0
2025-12-15T05:01:30,3.23,0.2,18.05,0.0
2025-12-15T05:01:32,3.32,0.2,18.27,0.0
2025-12-15T05:01:34,3.32,0.29,18.16,0.0
2025-12-15T05:01:36,3.13,0.2,18.16,0.0
2025-12-15T05:01:39,3.23,0.29,18.16,0.0
2025-12-15T05:01:41,3.32,0.29,18.27,0.0
2025-12-15T05:01:43,3.23,0.2,18.16,0.0
2025-12-15T05:01:45,3.03,0.2,18.05,0.0
2025-12-15T05:01:48,3.23,0.29,18.27,0.0
2025-12-15T05:01:50,3.32,0.29,18.27,0.0
2025-12-15T05:01:52,3.13,0.39,18.27,0.0
2025-12-15T05:01:54,2.93,0.29,18.27,0.0
2025-12-15T05:01:56,3.32,0.2,18.27,0.0
2025-12-15T05:01:59,3.32,0.29,18.16,0.0
2025-12-15T05:02:01,3.03,0.29,18.27,0.0
2025-12-15T05:02:03,3.23,0.29,18.27,0.0
2025-12-15T05:02:05,3.32,0.1,18.16,0.0
2025-12-15T05:02:08,3.13,0.29,18.16,0.0
2025-12-15T05:02:10,2.93,0.29,18.27,0.0
2025-12-15T05:02:12,3.23,0.39,18.27,0.0
2025-12-15T05:02:14,3.23,0.2,18.16,0.0
2025-12-15T05:02:16,2.93,0.29,18.27,0.0
2025-12-15T05:02:19,2.93,0.29,18.27,0.0
2025-12-15T05:02:21,3.13,0.2,18.27,0.0
2025-12-15T05:02:23,3.32,0.49,18.16,0.0
2025-12-15T05:02:25,3.03,0.2,18.16,0.0
2025-12-15T05:02:28,3.13,0.1,18.27,0.0
2025-12-15T05:02:30,3.32,0.29,18.27,0.0
2025-12-15T05:02:32,3.13,0.39,18.16,0.0
2025-12-15T05:02:34,2.93,0.39,18.27,0.0
2025-12-15T05:02:36,3.13,0.29,17.94,0.0
2025-12-15T05:02:39,3.23,0.29,18.16,0.0
2025-12-15T05:02:41,3.03,0.39,18.6,0.0
2025-12-15T05:02:43,3.13,0.39,18.27,0.0
2025-12-15T05:02:45,3.23,0.29,18.16,0.0
2025-12-15T05:02:48,3.03,0.2,18.16,0.0
2025-12-15T05:02:50,3.13,0.29,18.16,0.0
2025-12-15T05:02:52,3.23,0.39,18.27,0.0
2025-12-15T05:02:54,2.83,0.29,18.27,0.0
2025-12-15T05:02:56,3.03,0.1,18.38,0.0
2025-12-15T05:02:59,3.13,0.29,18.27,0.0
2025-12-15T05:03:01,3.13,0.29,18.27,0.0
2025-12-15T05:03:03,2.93,0.29,18.16,0.0
2025-12-15T05:03:05,3.13,0.29,19.03,0.0
2025-12-15T05:03:08,3.13,0.29,18.16,0.0
2025-12-15T05:03:10,3.13,0.29,18.16,0.0
2025-12-15T05:03:12,2.83,0.29,18.27,0.0
2025-12-15T05:03:14,3.23,0.29,18.27,0.0
2025-12-15T05:03:16,3.03,0.1,18.27,0.0
2025-12-15T05:03:19,2.93,0.29,18.27,0.0
2025-12-15T05:03:21,3.23,0.29,18.38,0.0
2025-12-15T05:03:23,3.13,0.29,18.38,0.0
2025-12-15T05:03:25,3.03,0.29,18.38,0.0
2025-12-15T05:03:27,3.23,0.39,18.38,0.0
2025-12-15T05:03:30,3.23,0.29,18.27,0.0
2025-12-15T05:03:32,2.83,0.29,18.38,0.0
2025-12-15T05:03:34,2.93,0.39,18.38,0.0
2025-12-15T05:03:36,3.23,0.59,18.38,0.0
2025-12-15T05:03:39,3.03,0.29,18.38,0.0
2025-12-15T05:03:41,2.83,0.29,18.38,0.0
2025-12-15T05:03:43,3.13,0.2,18.27,0.0
2025-12-15T05:03:45,3.13,0.29,18.38,0.0
2025-12-15T05:03:47,2.83,0.29,18.38,0.0
2025-12-15T05:03:50,3.03,0.29,18.38,0.0
2025-12-15T05:03:52,3.03,0.2,18.27,0.0
2025-12-15T05:03:54,2.83,0.39,17.94,0.0
2025-12-15T05:03:56,3.13,0.29,18.38,0.0
2025-12-15T05:03:59,3.03,0.1,18.16,0.0
2025-12-15T05:04:01,2.83,0.29,18.27,0.0
2025-12-15T05:04:03,3.13,0.49,18.38,0.0
2025-12-15T05:04:05,3.03,0.29,18.27,0.0
2025-12-15T05:04:07,2.74,0.29,18.38,0.0
2025-12-15T05:04:10,3.03,0.29,18.16,0.0
2025-12-15T05:04:12,2.93,0.29,18.38,0.0
2025-12-15T05:04:14,2.83,0.2,18.38,0.0
2025-12-15T05:04:16,3.03,0.2,18.49,0.0
2025-12-15T05:04:19,2.74,0.49,18.38,0.0
2025-12-15T05:04:21,2.93,0.2,18.38,0.0
2025-12-15T05:04:23,2.93,0.29,18.6,0.0
2025-12-15T05:04:25,2.83,0.29,18.38,0.0
2025-12-15T05:04:27,3.13,0.29,18.38,0.0
2025-12-15T05:04:30,2.74,0.29,18.38,0.0
2025-12-15T05:04:32,2.93,0.29,18.27,0.0
2025-12-15T05:04:34,3.03,0.39,18.27,0.0
2025-12-15T05:04:36,2.74,0.39,18.38,0.0
2025-12-15T05:04:38,3.03,0.29,18.27,0.0
2025-12-15T05:04:41,2.93,0.29,18.49,0.0
2025-12-15T05:04:43,2.74,0.39,18.16,0.0
2025-12-15T05:04:45,2.83,0.39,18.38,0.0
2025-12-15T05:04:47,3.03,0.29,18.38,0.0
2025-12-15T05:04:50,2.93,0.29,18.38,0.0
2025-12-15T05:04:52,2.93,0.29,18.49,0.0
2025-12-15T05:04:54,2.93,0.29,18.6,0.0
2025-12-15T05:04:56,2.83,0.29,18.38,0.0
2025-12-15T05:04:58,2.93,0.39,18.38,0.0
2025-12-15T05:05:01,2.83,0.29,18.49,0.0
2025-12-15T05:05:03,2.93,0.29,18.49,0.0
2025-12-15T05:05:05,2.93,0.29,18.49,0.0
2025-12-15T05:05:07,2.83,0.29,18.49,0.0
2025-12-15T05:05:10,2.83,0.29,18.49,0.0
2025-12-15T05:05:12,2.93,0.2,18.16,0.0
2025-12-15T05:05:14,2.74,0.29,18.7,0.0
2025-12-15T05:05:16,2.93,0.29,18.16,0.0
2025-12-15T05:05:18,2.74,0.29,18.49,0.0
2025-12-15T05:05:21,3.13,0.29,18.38,0.0
2025-12-15T05:05:23,2.74,0.39,18.6,0.0
2025-12-15T05:05:25,2.93,0.2,18.49,0.0
2025-12-15T05:05:27,2.83,0.29,18.7,0.0
2025-12-15T05:05:30,2.83,0.39,18.16,0.0
2025-12-15T05:05:32,3.03,0.29,18.27,0.0
2025-12-15T05:05:34,2.83,0.29,18.49,0.0
2025-12-15T05:05:36,2.83,0.29,16.59,0.0
2025-12-15T05:05:38,2.93,0.29,18.38,0.0
2025-12-15T05:05:41,2.64,0.59,18.6,0.0
2025-12-15T05:05:43,2.93,0.2,18.49,0.0
2025-12-15T05:05:45,2.83,0.29,18.49,0.0
2025-12-15T05:05:47,2.83,0.29,18.6,0.0
2025-12-15T05:05:49,2.93,0.29,18.7,0.0
2025-12-15T05:05:52,2.74,0.39,18.49,0.0
2025-12-15T05:05:54,2.83,0.2,18.49,0.0
2025-12-15T05:05:56,3.13,0.29,18.6,0.0
2025-12-15T05:05:58,2.64,0.29,18.6,0.0
2025-12-15T05:06:01,2.93,0.29,18.6,0.0
2025-12-15T05:06:03,2.83,0.29,18.6,0.0
2025-12-15T05:06:05,2.83,0.39,18.6,0.0
2025-12-15T05:06:07,2.93,0.29,18.6,0.0
2025-12-15T05:06:09,2.83,0.29,18.7,0.0
2025-12-15T05:06:12,2.93,0.29,18.6,0.0
2025-12-15T05:06:14,2.83,0.29,18.38,0.0
2025-12-15T05:06:16,2.64,0.29,18.49,0.0
2025-12-15T05:07:46,3.03,0.29,18.7,0.0
2025-12-15T05:07:47,3.23,0.29,18.81,0.0
2025-12-15T05:07:48,3.03,0.39,18.7,0.0
2025-12-15T05:07:51,3.23,0.49,18.7,0.0
2025-12-15T05:07:53,3.03,0.1,18.81,0.0
2025-12-15T05:07:55,3.32,0.1,18.7,0.0
2025-12-15T05:07:57,3.13,0.29,18.81,0.0
2025-12-15T05:07:59,3.32,0.29,18.7,0.0
2025-12-15T05:08:02,3.03,0.2,18.6,0.0
2025-12-15T05:08:04,3.23,0.29,18.81,0.0
2025-12-15T05:08:06,3.03,0.29,18.7,0.0
2025-12-15T05:08:08,3.32,0.49,18.7,0.0
2025-12-15T05:08:11,2.83,0.39,18.6,0.0
2025-12-15T05:08:13,3.32,0.2,18.7,0.0
2025-12-15T05:08:15,3.03,0.39,18.7,0.0
2025-12-15T05:08:17,3.32,0.39,18.92,0.0
2025-12-15T05:08:19,3.23,0.29,18.92,0.0
2025-12-15T05:08:22,3.32,0.29,19.25,0.0
2025-12-15T05:08:24,3.23,0.2,19.03,0.0
2025-12-15T05:08:26,3.32,0.29,19.79,0.0
2025-12-15T05:08:28,3.52,0.2,24.69,0.0
2025-12-15T05:08:31,3.32,0.39,27.69,0.0
2025-12-15T05:08:33,3.52,0.29,28.19,0.0
2025-12-15T05:08:35,3.13,0.29,27.59,0.0
2025-12-15T05:08:37,3.32,0.29,25.7,0.0
2025-12-15T05:08:39,3.03,0.29,23.67,0.0
2025-12-15T05:08:42,3.42,0.2,22.74,0.0
2025-12-15T05:08:44,3.13,0.29,21.8,0.0
2025-12-15T05:08:46,3.23,0.29,21.49,0.0
2025-12-15T05:08:48,3.13,0.29,20.64,0.0
2025-12-15T05:08:51,3.13,0.29,20.64,0.0
2025-12-15T05:08:53,3.03,0.29,20.11,0.0
2025-12-15T05:08:55,3.13,0.29,19.79,0.0
2025-12-15T05:08:57,2.93,0.29,19.68,0.0
2025-12-15T05:08:59,3.23,0.29,19.47,0.0
2025-12-15T05:09:02,3.13,0.39,19.36,0.0
2025-12-15T05:09:04,3.13,0.29,19.14,0.0
2025-12-15T05:09:06,3.13,0.59,19.14,0.0
2025-12-15T05:09:08,3.32,0.39,19.14,0.0
2025-12-15T05:09:10,3.03,0.29,19.03,0.0
2025-12-15T05:09:13,3.03,0.39,19.14,0.0
2025-12-15T05:09:15,3.23,0.29,19.14,0.0
2025-12-15T05:09:17,3.32,0.29,19.14,0.0
2025-12-15T05:09:19,3.23,0.29,19.14,0.0
2025-12-15T05:09:22,3.13,0.2,19.14,0.0
2025-12-15T05:09:24,3.32,0.2,19.03,0.0
2025-12-15T05:09:26,3.32,0.2,19.25,0.0
2025-12-15T05:09:28,3.23,0.29,19.14,0.0
2025-12-15T05:09:30,3.03,0.39,18.92,0.0
2025-12-15T05:09:33,3.23,0.0,19.03,0.0
2025-12-15T05:09:35,3.23,0.29,19.36,0.0
2025-12-15T05:09:37,3.23,0.2,19.03,0.0
2025-12-15T05:09:39,3.32,0.39,18.7,0.0
2025-12-15T05:09:42,3.32,0.29,19.03,0.0
2025-12-15T05:09:44,3.03,0.2,18.92,0.0
2025-12-15T05:09:46,2.93,0.39,19.03,0.0
2025-12-15T05:09:48,2.83,0.2,17.94,0.0
2025-12-15T05:09:50,2.93,0.29,18.92,0.0
2025-12-15T05:09:53,3.13,0.29,19.14,0.0
2025-12-15T05:09:55,3.13,0.29,19.03,0.0
2025-12-15T05:09:57,3.23,0.39,19.14,0.0
2025-12-15T05:09:59,2.93,0.2,19.14,0.0
2025-12-15T05:10:02,3.23,0.29,19.03,0.0
2025-12-15T05:10:04,3.03,0.29,18.92,0.0
2025-12-15T05:10:06,3.32,0.29,18.92,0.0
2025-12-15T05:10:08,3.13,0.2,19.14,0.0
2025-12-15T05:10:10,3.32,0.29,18.92,0.0
2025-12-15T05:10:13,3.23,0.2,18.92,0.0
2025-12-15T05:10:15,3.23,0.2,19.14,0.0
2025-12-15T05:10:17,3.32,0.2,19.03,0.0
2025-12-15T05:10:19,3.23,0.39,19.14,0.0
2025-12-15T05:10:22,3.23,0.39,19.03,0.0
2025-12-15T05:10:24,3.13,0.39,19.14,0.0
2025-12-15T05:10:26,3.23,0.29,18.92,0.0
2025-12-15T05:10:28,3.03,0.2,19.25,0.0
2025-12-15T05:10:30,3.32,0.29,18.92,0.0
2025-12-15T05:10:33,3.13,0.29,19.03,0.0
2025-12-15T05:10:35,3.32,0.2,19.03,0.0
2025-12-15T05:10:37,3.13,0.39,18.92,0.0
2025-12-15T05:10:39,3.23,0.29,19.03,0.0
2025-12-15T05:10:41,3.23,0.29,18.92,0.0
